"gid","role","role_score","cluster_id","priority_score","evidence"
"100000000011452100","terminal",0.55,0,0.647263,"Гипотеза: конечный получатель за период. 3 плательщика: 110 тыс ₸; 1 получатель: 16,68 тыс ₸. Отдано дальше 15% наблюдаемого входа."
"100000000018102100","peripheral",0.2,0,0.257245,"Гипотеза: роль не определена. Плательщиков: 1; получено 7 тыс ₸. Обрыв 4-го колена: исходящие неизвестны."
"100000000031787100","transit",0.725,6,0.637349,"Гипотеза: транзит. 1 плательщик: 90 тыс ₸; 2 получателя: 90 тыс ₸. Отдано дальше 100% наблюдаемого входа."
"100000000041368100","terminal",0.55,2,0.574764,"Гипотеза: конечный получатель за период. 1 плательщик: 160 тыс ₸; 0 получателей: 0 ₸. Отдано дальше 0% наблюдаемого входа."
"100000000076451100","peripheral",0.2,15,0.836575,"Гипотеза: роль не определена. 3 плательщика: 87,71 тыс ₸; 4 получателя: 58 тыс ₸. Отдано дальше 66% наблюдаемого входа."
"100000000089154100","distributor",0.7124999999999999,0,0.675348,"Гипотеза: веерная раздача. 1 плательщик: 10 тыс ₸; 15 получателей: 425,5 тыс ₸. Источник средств вне выборки."
"100000000190228100","peripheral",0.2,8,0.326206,"Гипотеза: роль не определена. 1 плательщик: 5 тыс ₸; 1 получатель: 28,56 тыс ₸. Источник средств вне выборки."
"100000000201868100","transit",0.8,53,0.646198,"Гипотеза: транзит. 1 плательщик: 190 тыс ₸; 1 получатель: 190 тыс ₸. Отдано дальше 100% наблюдаемого входа."
"100000000254336100","peripheral",0.2,0,0.671703,"Гипотеза: роль не определена. 2 плательщика: 97,18 тыс ₸; 1 получатель: 60 тыс ₸. Отдано дальше 62% наблюдаемого входа."
"100000000267734100","peripheral",0.2,6,0.373217,"Гипотеза: роль не определена. 2 плательщика: 180 тыс ₸; 7 получателей: 282 тыс ₸. Источник средств вне выборки."
"100000000274067100","peripheral",0.2,6,0.373542,"Гипотеза: роль не определена. 2 плательщика: 517,7 тыс ₸; 3 получателя: 2,97 млн ₸. Источник средств вне выборки."
"100000000287768100","terminal",0.55,0,0.289547,"Гипотеза: конечный получатель за период. 1 плательщик: 35,17 тыс ₸; 0 получателей: 0 ₸. Отдано дальше 0% наблюдаемого входа."
"100000000288317100","peripheral",0.2,0,0.642014,"Гипотеза: роль не определена. 2 плательщика: 100 тыс ₸; 3 получателя: 53,5 тыс ₸. Отдано дальше 54% наблюдаемого входа."
"100000000291906100","transit",0.7000000000000001,47,0.737147,"Гипотеза: транзит. 2 плательщика: 388 тыс ₸; 2 получателя: 455,85 тыс ₸. Отдано дальше 117% наблюдаемого входа."
"100000000291908100","terminal",0.55,47,0.634365,"Гипотеза: конечный получатель за период. 1 плательщик: 295,5 тыс ₸; 1 получатель: 13,3 тыс ₸. Отдано дальше 5% наблюдаемого входа."
